Label,X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z)
17,341.663322,0.749372,8.183054,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
9,537.364247,0.749374,-21.852403,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
-1,-313.384544,0.746216,-3.417008,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
5,-359.332822,0.754196,166.863567,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299
6,1067.919299,0.745584,-10.955774,-0.192033,-0.11274359,-0.587105289,5.21,-8.869683856,-1.703272
6,1065.236507,0.744146,-46.303452,1.063656,0.999248442,-0.939447004,-0.94,1.000752123,-1.064456
17,258.824513,0.749372,9.103465,-1.593054,-89.99796622,-56.49398339,0.628,-0.011111362,-0.017701
4,24.907473,0.658266,59.427662,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
5,528.719196,0.754196,61.628042,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
7,744.359983,0.744838,24.617847,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
7,-53.378806,0.744838,88.92586,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
10,-286.895208,0.680672,-89.354198,-1.784363,14.93128321,8.367850718,0.56,0.06697348,0.119505
15,1057.606761,0.742429,0.5903,-1.544453,3.858662956,2.498401023,0.647,0.259157126,0.400256
5,443.60752,0.754196,71.713906,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
2,1028.572967,0.745906,0.937907,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278
14,896.091628,0.746095,-18.982128,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
8,149.802871,0.746084,-1.543731,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
-1,846.573021,0.746216,-0.174541,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
17,770.194854,0.749372,3.421696,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
6,1030.13832,0.74557,-0.471582,-1.701531,8.642784943,5.07941668,0.588,0.115703446,0.196873
13,459.792318,0.744162,-36.888845,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984
16,32.374889,0.696091,-99.050318,-1.626685,10.18466807,6.260995874,0.615,0.098186803,0.159719
14,-196.941575,0.746095,-160.655304,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
14,-34.354898,0.746095,-139.58168,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
-1,788.735802,0.746216,-0.336216,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
13,-551.667989,0.744162,-101.407272,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984
9,-396.531423,0.749374,-62.817964,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
4,-223.960048,0.658266,73.854452,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
-1,-241.08802,0.746216,-3.214915,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
1,909.126131,0.745381,9.950017,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
1,146.030716,0.745381,63.353347,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
4,-104.640004,0.658266,66.937498,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
11,-325.263457,0.750461,-42.138,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301
6,1018.827222,0.746042,-22.754174,0.082502,-0.047980757,0.581570834,-12.1,-20.84168869,1.719481
10,699.858024,0.680672,-23.267944,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
-1,411.187287,0.746216,-1.391589,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
7,600.210058,0.744838,36.238186,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
14,-172.795039,0.746095,-157.525558,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
2,836.660011,0.745906,8.627833,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
4,-203.505183,0.658266,72.668689,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
5,50.166752,0.754196,118.33724,-1.60588,-8.438720119,-5.25488836,0.623,-0.118501382,-0.190299
9,-388.709851,0.749374,-62.474869,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619
7,-213.909404,0.744838,101.866692,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
7,664.094684,0.744838,31.088263,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
4,239.683553,0.658266,46.977144,-1.704573,-17.25049336,-10.12012589,0.587,-0.057969357,-0.098813
2,470.123556,0.745906,23.3149,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
16,-353.149573,0.696091,-136.903571,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
6,1021.628404,0.743918,-3.919998,-0.926797,0.778001165,0.839451536,1.08,1.285345119,1.191254
15,1020.964092,0.744591,15.629808,0.034613,0.02040678,-0.589569803,-28.9,49.00332245,-1.696152
15,1047.973753,0.744675,43.593229,1.740565,-16.6744743,9.579920487,-0.575,-0.059971906,0.104385
2,380.218387,0.745906,26.917388,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
12,1051.600261,0.746984,5.48151,-0.327429,0.323346109,0.987530453,3.05,3.09266131,1.012627
2,-183.417861,0.745906,49.502218,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
7,646.075944,0.744838,32.540805,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049
14,963.70193,0.746095,-10.218839,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
10,-147.714824,0.680672,-80.03281,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
4,69.226347,0.658266,56.858507,-1.704573,-17.25031878,-10.12002348,0.587,-0.057969943,-0.098814
15,1060.220954,0.746143,41.912505,1.165833,-1.272832381,1.091779338,-0.858,-0.785649403,0.915936
6,1018.822028,0.746214,-21.15197,0.077141,-0.044997177,0.583310779,-13.0,-22.22361649,1.714352
2,-494.628059,0.745906,61.972369,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
15,1055.816885,0.742098,0.674117,-1.560016,5.432794239,3.482524691,0.641,0.184067343,0.287148
12,1049.599424,0.743723,11.539059,0.881977,-0.866600049,0.98256536,-1.13,-1.153934853,1.017744
11,-384.950467,0.750461,-43.993368,-1.705343,32.16960631,18.86400936,0.586,0.031085242,0.053011
5,959.095219,0.754196,10.627824,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
17,-110.76402,0.749372,13.209916,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
-1,869.065273,0.746216,-0.111668,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
0,-13.620791,0.746279,58.971986,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
17,-266.883315,0.749372,14.944537,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
4,921.512376,0.658266,7.45169,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
9,-426.253396,0.749374,-64.121726,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
5,-163.415378,0.754196,143.64705,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
1,314.621564,0.745381,51.554937,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
5,689.307264,0.754196,42.59811,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
0,552.848092,0.746279,27.608229,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
6,1056.077795,0.745697,-48.840235,1.716984,11.59294019,-6.751920922,-0.582,0.086259394,-0.148106
8,-16.006147,0.746084,-1.901418,-1.594318,463.4645349,290.6976744,0.627,0.002157662,0.00344
3,1051.806264,0.748474,-6.443881,-0.311214,-0.305439363,-0.981444805,3.21,-3.273972251,-1.018906
10,-477.822144,0.680672,-102.141231,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
15,1026.52238,0.74643,2.563557,-1.206434,-1.415005864,-1.172882946,0.829,-0.706710852,-0.8526
14,211.939771,0.746095,-107.658269,-1.60977,7.715168943,4.792715073,0.621,0.12961479,0.20865
9,742.289428,0.749374,-12.86331,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
-1,-78.822488,0.746216,-2.761329,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
3,1035.815145,0.748557,-7.748801,0.240449,-0.228541964,0.950479992,-4.16,-4.375564049,1.0521
12,1041.437438,0.746534,-0.805123,-0.986975,-2.06974179,-2.097055943,1.01,-0.483152056,-0.476859
3,1051.870397,0.748865,-8.105559,0.001738,0.001554092,-0.894184048,-575.0,643.4626006,-1.118338
9,-157.191327,0.749374,-52.319253,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
14,-116.453121,0.746095,-150.222817,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
1,-104.193594,0.745381,80.864672,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
17,-362.466556,0.749372,16.00655,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
15,1058.351563,0.746264,42.384823,1.472738,-2.682524244,1.821453812,-0.679,-0.372783211,0.549012
-1,4.720162,0.746216,-2.5278,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
10,-486.743963,0.680672,-102.738756,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
2,-41.644326,0.745906,43.821371,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
0,354.114553,0.746279,38.611528,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
13,451.249579,0.744162,-37.433765,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983
9,685.974111,0.749374,-15.333595,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
16,352.831932,0.696091,-67.5858,-1.626686,10.18467433,6.260995874,0.615,0.098186743,0.159719
6,1068.499192,0.744276,-41.242479,0.372067,0.237990063,-0.639643028,-2.69,4.201856117,-1.563372
4,-525.669302,0.658266,91.344466,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
6,1047.41428,0.745936,-49.375692,1.731441,18.0618076,-10.43166218,-0.578,0.055365444,-0.095862
2,852.220521,0.745906,8.004326,-1.728945,-24.95662404,-14.43459684,0.578,-0.040069522,-0.069278
-1,510.795831,0.746216,-1.11315,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
2,679.325967,0.745906,14.932187,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
14,578.96712,0.746095,-60.086128,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
5,721.424878,0.754196,38.792123,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
17,15.087247,0.749372,11.811599,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
9,-177.527413,0.749374,-53.2113,-1.564315,22.79711159,14.57322316,0.639,0.043865206,0.068619
16,1008.386187,0.696091,-3.219299,-1.626686,10.18467433,6.260995874,0.615,0.098186743,0.159719
6,1068.349576,0.745851,-14.202946,-0.128647,-0.074354176,-0.577970537,7.77,-13.44914378,-1.730192
15,1031.966375,0.744942,1.291085,-1.717731,-8.427024667,-4.905904747,0.582,-0.118665845,-0.203836
1,777.802734,0.745381,19.140358,-1.77464,-14.28937219,-8.051983606,0.563,-0.069982081,-0.124193
8,-3.251608,0.746084,-1.873904,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
13,370.947832,0.744162,-42.556005,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983
8,779.558277,0.746084,-0.185206,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
5,-49.39785,0.754196,130.135798,-1.605881,-8.438725374,-5.25488836,0.623,-0.118501309,-0.190299
1,461.916725,0.745381,41.246853,-1.77464,-14.28937219,-8.051983606,0.563,-0.069982081,-0.124193
12,1043.50161,0.747018,0.046201,-1.015622,-3.152137951,-3.103652689,0.985,-0.317244999,-0.322201
0,920.583436,0.746279,7.24777,-1.56485,-18.05985135,-11.54094728,0.639,-0.055371441,-0.086648
4,786.851184,0.658266,15.257967,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
16,443.92632,0.696091,-58.641572,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
-1,872.278452,0.746216,-0.102686,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
8,-435.311646,0.746084,-2.805955,-1.594317,463.4642442,290.6976744,0.627,0.002157664,0.00344
-1,-392.107426,0.746216,-3.637065,-1.606589,357.814922,222.7171492,0.622,0.002794741,0.00449
14,817.212944,0.746095,-29.205965,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
0,743.757495,0.746279,17.038122,-1.564812,-18.06253968,-11.54294553,0.639,-0.0553632,-0.086633
12,1047.993187,0.744247,-0.25305,-1.258049,1.679570912,1.335060011,0.795,0.595390164,0.74903
5,607.407349,0.754196,52.303375,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
7,359.414161,0.744838,55.649434,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
3,1037.748773,0.748138,-12.093169,0.805507,-0.81588919,1.012889013,-1.24,-1.225656636,0.987275
10,949.668969,0.680672,-6.537247,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
11,924.753055,0.750461,-3.281281,-1.705344,32.16962517,18.86400936,0.586,0.031085224,0.053011
12,1035.944916,0.747108,6.113743,0.144433,0.130105989,-0.90080514,-6.92,7.686041279,-1.110118
2,-475.609658,0.745906,61.210304,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
3,1035.770523,0.748634,-7.320729,0.177173,-0.166234753,0.938262338,-5.64,-6.015589283,1.0658
4,440.823056,0.658266,35.317135,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
3,1035.772074,0.748523,-7.854978,0.26341,-0.252180406,0.957368386,-3.8,-3.965415132,1.04453
5,536.748599,0.754196,60.676545,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
8,805.067356,0.746084,-0.130177,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
0,324.382742,0.746279,40.2577,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
0,-54.306401,0.746279,61.224632,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
3,1035.866669,0.748473,-8.241797,0.312184,-0.306588755,0.982077093,-3.2,-3.261698229,1.01825
14,764.090564,0.746095,-36.091407,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
12,1051.560825,0.744655,11.920749,0.554273,-0.389463388,0.702656251,-1.8,-2.567635443,1.423171
5,-227.650606,0.754196,151.259022,-1.60588,-8.438675775,-5.254860746,0.623,-0.118502005,-0.1903
17,-432.560933,0.749372,16.78536,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
4,-554.647027,0.658266,93.024298,-1.704572,-17.25048324,-10.12012589,0.587,-0.057969391,-0.098813
1,889.605086,0.745381,11.316149,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
1,-75.799346,0.745381,78.877571,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
17,835.510069,0.749372,2.695987,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
0,-135.677622,0.746279,65.729923,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
7,-253.22302,0.744838,105.035875,-1.638067,-12.4049936,-7.572946406,0.61,-0.080612698,-0.132049
6,1019.852413,0.74557,-38.413029,0.196883,-0.115709663,0.58770774,-5.08,-8.642320566,1.701526
10,-476.03778,0.680672,-102.021726,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
8,564.325416,0.746084,-0.649512,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
1,499.184176,0.745381,38.638783,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
-1,-221.808947,0.746216,-3.161024,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
6,1030.22708,0.745596,-0.53542,-1.70455,9.05206978,5.310533443,0.587,0.110471972,0.188305
8,294.885762,0.746084,-1.230754,-1.594318,463.5993021,290.7822041,0.627,0.002157035,0.003439
2,-3.607524,0.745906,42.297241,-1.728945,-24.9562638,-14.43438849,0.578,-0.040070101,-0.069279
14,709.358415,0.746095,-43.185498,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
11,-396.887868,0.750461,-44.364442,-1.705344,32.17023203,18.86436521,0.586,0.031084637,0.05301
17,696.914369,0.749372,4.235906,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
4,-529.078447,0.658266,91.542093,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
2,169.287031,0.745906,35.36938,-1.728946,-24.95663847,-14.43459684,0.578,-0.040069499,-0.069278
7,936.013861,0.744838,9.168078,-1.638068,-12.40500117,-7.572946406,0.61,-0.080612649,-0.132049
5,917.342321,0.754196,15.575606,-1.605881,-8.43868103,-5.254860746,0.623,-0.118501931,-0.1903
8,19.068837,0.746084,-1.825754,-1.594317,463.5990113,290.7822041,0.627,0.002157037,0.003439
10,219.864137,0.680672,-55.414784,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
12,1037.670308,0.746328,10.993576,0.499947,0.50348651,-1.007079771,-2.0,1.986150532,-0.99297
1,-217.770586,0.745381,88.813075,-1.77464,-14.28925713,-8.051918772,0.563,-0.069982644,-0.124194
14,527.45451,0.746095,-66.762919,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
16,221.070407,0.696091,-80.522988,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
9,-413.738881,0.749374,-63.572774,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
-1,1031.330805,0.746216,0.341919,-1.60659,357.6558326,222.6179875,0.622,0.002795984,0.004492
4,-172.822886,0.658266,70.890043,-1.704572,-17.25030866,-10.12002348,0.587,-0.057969977,-0.098814
0,1044.21127,0.746288,0.430353,-1.568801,-23.12433301,-14.74013148,0.637,-0.043244491,-0.067842
15,1028.072852,0.746612,1.696116,-1.407012,-2.287151261,-1.62553785,0.711,-0.437225127,-0.615181
16,756.249935,0.696091,-27.975646,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
14,825.261789,0.746095,-28.162717,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
0,991.00082,0.746279,3.348969,-1.564813,-18.06275972,-11.54307877,0.639,-0.055362526,-0.086632
2,-12.252251,0.745906,42.643634,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
17,356.000808,0.749372,8.023752,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
17,536.015913,0.749372,6.023628,-1.593054,-90.00305085,-56.49717514,0.628,-0.011110734,-0.0177
14,624.040654,0.746095,-54.243935,-1.609769,7.715201127,4.792738043,0.621,0.129614249,0.208649
11,350.052421,0.750461,-21.14583,-1.705343,32.17021317,18.86436521,0.586,0.031084656,0.05301
9,-373.066708,0.749374,-61.788679,-1.564314,22.79709701,14.57322316,0.639,0.043865234,0.068619
16,663.528862,0.696091,-37.079593,-1.626686,10.1847381,6.261035074,0.615,0.098186128,0.159718
3,1048.485032,0.749242,-0.960408,-1.182921,-1.451153701,-1.226754535,0.845,-0.68910688,-0.815159
12,1049.806759,0.743897,1.614812,-0.807883,0.826286043,1.022779341,1.24,1.21023465,0.977728
-1,697.160205,0.746216,-0.5922,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
-1,-306.958186,0.746216,-3.399044,-1.60659,357.7354709,222.6675573,0.622,0.002795362,0.004491
10,751.604577,0.680672,-19.8023,-1.784364,14.93129158,8.367850718,0.56,0.066973443,0.119505
-1,385.481856,0.746216,-1.463444,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
-1,-347.122922,0.746216,-3.511318,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
13,174.464833,0.744162,-55.089145,-1.708548,15.67705351,9.175658812,0.585,0.063787497,0.108984
13,581.099213,0.744162,-29.150994,-1.708548,15.67719736,9.175743006,0.585,0.063786911,0.108983
13,22.404077,0.744162,-64.788706,-1.708547,15.67704434,9.175658812,0.585,0.063787534,0.108984
2,-31.270652,0.745906,43.405699,-1.728946,-24.95627824,-14.43438849,0.578,-0.040070077,-0.069279
0,-79.3437,0.746279,62.610875,-1.564812,-18.06274818,-11.54307877,0.639,-0.055362561,-0.086632
3,1051.696325,0.748434,-6.043225,-0.356549,-0.35858721,-1.005716493,2.8,-2.788721887,-0.994316
1,673.098945,0.745381,26.467791,-1.774641,-14.28926518,-8.051918772,0.563,-0.069982605,-0.124194
-1,975.100175,0.746216,0.184735,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
16,1013.266243,0.696091,-2.740144,-1.626685,10.18473184,6.261035074,0.615,0.098186188,0.159718
-1,740.538119,0.746216,-0.470944,-1.606589,357.7352483,222.6675573,0.622,0.002795363,0.004491
3,1036.499214,0.748307,-10.013724,0.500894,-0.49959007,0.997396794,-2.0,-2.001641066,1.00261
14,236.086307,0.746095,-104.528523,-1.609769,7.71516415,4.792715073,0.621,0.12961487,0.20865
